history_id,occurred_at_kst,inserted_at_kst,date_kst,week_start_kst,month_kst,record_class,brand,brand_name,method,path,source,user_hash,query,query_normalized,query_length,matched,score,faq_id,faq_question,category_id,category_name,answer_type,selected_model,query_corrected,typo_corrections,explicit_handoff_utterance
183,2026-06-02T14:44:56.109,2026-06-02T14:44:56.150689,2026-06-02,2026-06-01,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,00c5e381b724ff8f,모델별 스펙 이미지를 볼 수 있나요?,모델별 스펙 이미지를 볼 수 있나요,20,true,374,woods-모델별-스펙-이미지,모델별 스펙 이미지를 볼 수 있나요?,usage,사용 방법 / 제품 정보,per_model,,,[],false
184,2026-06-02T14:44:58.89,2026-06-02T14:44:59.003124,2026-06-02,2026-06-01,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,00c5e381b724ff8f,SW22FW 모델별 스펙 이미지를 볼 수 있나요?,sw22fw 모델별 스펙 이미지를 볼 수 있나요,27,true,248,woods-모델별-스펙-이미지,모델별 스펙 이미지를 볼 수 있나요?,usage,사용 방법 / 제품 정보,per_model,SW22FW,,[],false
185,2026-06-02T14:45:02.715,2026-06-02T14:45:02.74571,2026-06-02,2026-06-01,2026-06,production_user,laurastar,Laurastar,POST,/skill/faq,kakao_unified_skill,d27091c1fa3b2ba8,,,0,false,0,,,,,common,,,[],false
186,2026-06-02T14:45:08.653,2026-06-02T14:45:08.693951,2026-06-02,2026-06-01,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,00c5e381b724ff8f,저온제습기란 무엇인가요?,저온제습기란 무엇인가요,13,true,302,woods-저온제습기란-무엇인가요,저온제습기란 무엇인가요?,usage,사용 방법 / 제품 정보,common,,,[],false
187,2026-06-02T14:45:12.433,2026-06-02T14:45:12.498821,2026-06-02,2026-06-01,2026-06,production_user,laurastar,Laurastar,POST,/skill/faq,kakao_unified_skill,d27091c1fa3b2ba8,어떤 물을 사용해야 하나요?,어떤 물을 사용해야 하나요,15,true,502,common-water-type,어떤 물을 사용해야 하나요?,common,공통 사용/관리,common,,,[],false
188,2026-06-02T14:45:15.15,2026-06-02T14:45:15.186217,2026-06-02,2026-06-01,2026-06,production_user,laurastar,Laurastar,POST,/skill/faq,kakao_unified_skill,d27091c1fa3b2ba8,IGGI는 어떤 물을 사용해야 하나요?,iggi 는 어떤 물을 사용해야 하나요,21,true,374,iggi-water-type,IGGI는 어떤 물을 사용해야 하나요?,iggi,IGGI 핸디형 스티머,common,,,[],false
189,2026-06-02T14:45:15.702,2026-06-02T14:45:15.730531,2026-06-02,2026-06-01,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,00c5e381b724ff8f,필터는 어디에서 구매하나요?,필터는 어디에서 구매하나요,15,true,366,woods-필터는-어디에서-구매하나요,필터는 어디에서 구매하나요?,filter,필터 관리 / 구매,per_model,,,[],false
190,2026-06-02T14:45:18.383,2026-06-02T14:45:18.431722,2026-06-02,2026-06-01,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,00c5e381b724ff8f,SW22FW 필터는 어디에서 구매하나요?,sw22fw 필터는 어디에서 구매하나요,22,true,206,woods-필터는-어디에서-구매하나요,필터는 어디에서 구매하나요?,filter,필터 관리 / 구매,per_model,SW22FW,,[],false
191,2026-06-02T14:45:47.638,2026-06-02T14:45:47.679488,2026-06-02,2026-06-01,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,00c5e381b724ff8f,필터를 꼭 써야하나요?,필터를 꼭 써야하나요,12,true,330,woods-필터를-꼭-써야하나요,필터를 꼭 써야하나요?,filter,필터 관리 / 구매,per_model,,,[],false
192,2026-06-02T14:45:49.627,2026-06-02T14:45:49.670477,2026-06-02,2026-06-01,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,00c5e381b724ff8f,SW22FW 필터를 꼭 써야하나요?,sw22fw 필터를 꼭 써야하나요,19,true,170,woods-필터를-꼭-써야하나요,필터를 꼭 써야하나요?,filter,필터 관리 / 구매,per_model,SW22FW,,[],false
193,2026-06-02T14:46:21.929,2026-06-02T14:46:21.970195,2026-06-02,2026-06-01,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,00c5e381b724ff8f,어떤 필터를 사용하나요?,어떤 필터를 사용하나요,13,true,366,woods-어떤-필터를-사용하나요,어떤 필터를 사용하나요?,filter,필터 관리 / 구매,per_model,,,[],false
194,2026-06-02T14:46:24.163,2026-06-02T14:46:24.19497,2026-06-02,2026-06-01,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,00c5e381b724ff8f,SW22FW 어떤 필터를 사용하나요?,sw22fw 어떤 필터를 사용하나요,20,true,206,woods-어떤-필터를-사용하나요,어떤 필터를 사용하나요?,filter,필터 관리 / 구매,per_model,SW22FW,,[],false
195,2026-06-02T14:46:40.361,2026-06-02T14:46:40.397081,2026-06-02,2026-06-01,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,00c5e381b724ff8f,AS접수는 어디에서 하나요?,as 접수는 어디에서 하나요,15,true,330,woods-AS접수는-어디에서-하나요,AS접수는 어디에서 하나요?,usage,사용 방법 / 제품 정보,common,,,[],false
196,2026-06-02T14:47:55.2,2026-06-02T14:47:55.238254,2026-06-02,2026-06-01,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,00c5e381b724ff8f,https://talk.kakaocdn.net/dna/bcRohv/dJMca53oVky/xxfJVGjuvl22gyO3GhLsy2/i_0a42204fd118.jpeg?credential=zf3biCPbmWRjbqf40YGePFLewdou7TIK&expires=1874987274&signature=m4rMrU0Aa84wjhJQz3pwtHzXdPI%3D,https talk kakaocdn net dna bcrohv djmca53ovky xxfjvgjuvl22gyo3ghlsy2 i 0a42204fd118 jpeg credential zf3bicpbmwrjbqf40ygepflewdou7tik expires 1874987274 signature m4rmru0aa84wjhjqz3pwthzxdpi 3d,195,true,57,woods-사용-모드별로-어떻게-다른가요,사용 모드별로 어떻게 다른가요?,usage,사용 방법 / 제품 정보,per_model,,,[],false
197,2026-06-02T14:48:11.5,2026-06-02T14:48:11.543021,2026-06-02,2026-06-01,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,00c5e381b724ff8f,SW30FW PRO 사용 모드별로 어떻게 다른가요?,sw30fw pro 사용 모드별로 어떻게 다른가요,28,true,206,woods-사용-모드별로-어떻게-다른가요,사용 모드별로 어떻게 다른가요?,usage,사용 방법 / 제품 정보,per_model,SW30FW PRO,,[],false
198,2026-06-02T14:48:18.251,2026-06-02T14:48:18.288542,2026-06-02,2026-06-01,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,00c5e381b724ff8f,모델별 스펙 이미지를 볼 수 있나요?,모델별 스펙 이미지를 볼 수 있나요,20,true,374,woods-모델별-스펙-이미지,모델별 스펙 이미지를 볼 수 있나요?,usage,사용 방법 / 제품 정보,per_model,,,[],false
199,2026-06-02T14:48:22.571,2026-06-02T14:48:22.606448,2026-06-02,2026-06-01,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,00c5e381b724ff8f,SW30FW PRO 모델별 스펙 이미지를 볼 수 있나요?,sw30fw pro 모델별 스펙 이미지를 볼 수 있나요,31,true,282,woods-모델별-스펙-이미지,모델별 스펙 이미지를 볼 수 있나요?,usage,사용 방법 / 제품 정보,per_model,SW30FW PRO,,[],false
200,2026-06-02T14:48:34.766,2026-06-02T14:48:34.795775,2026-06-02,2026-06-01,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,00c5e381b724ff8f,필터 청소,필터 청소,5,false,0,,,,,common,,,[],false
201,2026-06-02T14:48:35.952,2026-06-02T14:48:35.981685,2026-06-02,2026-06-01,2026-06,production_user,laurastar,Laurastar,POST,/skill/faq,kakao_unified_skill,d27091c1fa3b2ba8,물샘증상,물샘증상,4,false,0,,,,,common,,,[],false
202,2026-06-02T14:48:41.578,2026-06-02T14:48:41.605413,2026-06-02,2026-06-01,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,00c5e381b724ff8f,필터 교체,필터 교체,5,false,0,,,,,common,,,[],false
203,2026-06-02T14:49:20.149,2026-06-02T14:49:20.189761,2026-06-02,2026-06-01,2026-06,production_user,laurastar,Laurastar,POST,/skill/faq,kakao_unified_skill,b021ee4a63d7f299,,,0,false,0,,,,,common,,,[],false
204,2026-06-02T14:49:29.969,2026-06-02T14:49:30.013068,2026-06-02,2026-06-01,2026-06,production_user,laurastar,Laurastar,POST,/skill/faq,kakao_unified_skill,b021ee4a63d7f299,어떤 물을 사용해야 하나요?,어떤 물을 사용해야 하나요,15,true,502,common-water-type,어떤 물을 사용해야 하나요?,common,공통 사용/관리,common,,,[],false
205,2026-06-02T14:49:53.315,2026-06-02T14:49:53.363918,2026-06-02,2026-06-01,2026-06,production_user,laurastar,Laurastar,POST,/skill/faq,kakao_unified_skill,b021ee4a63d7f299,IGGI는 어떤 물을 사용해야 하나요?,iggi 는 어떤 물을 사용해야 하나요,21,true,374,iggi-water-type,IGGI는 어떤 물을 사용해야 하나요?,iggi,IGGI 핸디형 스티머,common,,,[],false
206,2026-06-02T14:50:09.312,2026-06-02T14:50:09.347048,2026-06-02,2026-06-01,2026-06,production_user,laurastar,Laurastar,POST,/skill/faq,kakao_unified_skill,b021ee4a63d7f299,물샘,물샘,2,false,0,,,,,common,,,[],false
207,2026-06-02T14:50:29.359,2026-06-02T14:50:29.389359,2026-06-02,2026-06-01,2026-06,production_user,laurastar,Laurastar,POST,/skill/faq,kakao_unified_skill,b021ee4a63d7f299,물이 나와요,물이 나와요,6,false,0,,,,,common,,,[],false
208,2026-06-02T14:50:39.615,2026-06-02T14:50:39.643657,2026-06-02,2026-06-01,2026-06,production_user,laurastar,Laurastar,POST,/skill/faq,kakao_unified_skill,b021ee4a63d7f299,물 흐름,물 흐름,4,false,0,,,,,common,,,[],false
209,2026-06-02T14:50:56.385,2026-06-02T14:50:56.436303,2026-06-02,2026-06-01,2026-06,production_user,laurastar,Laurastar,POST,/skill/faq,kakao_unified_skill,b021ee4a63d7f299,어떤 물을 사용해야 하나요?,어떤 물을 사용해야 하나요,15,true,502,common-water-type,어떤 물을 사용해야 하나요?,common,공통 사용/관리,common,,,[],false
210,2026-06-02T14:51:23.789,2026-06-02T14:51:23.818523,2026-06-02,2026-06-01,2026-06,production_user,laurastar,Laurastar,POST,/skill/faq,kakao_unified_skill,b021ee4a63d7f299,물이 넘쳐요,물이 넘쳐요,6,false,0,,,,,common,,,[],false
211,2026-06-02T14:51:50.239,2026-06-02T14:51:50.270535,2026-06-02,2026-06-01,2026-06,production_user,laurastar,Laurastar,POST,/skill/faq,kakao_unified_skill,b021ee4a63d7f299,다리미판불량,다리미판불량,6,false,0,,,,,common,,,[],false
212,2026-06-02T15:21:09.664,2026-06-02T15:21:09.699247,2026-06-02,2026-06-01,2026-06,production_user,laurastar,Laurastar,POST,/skill/faq,kakao_unified_skill,d27091c1fa3b2ba8,스팀분사,스팀분사,4,false,0,,,,,common,,,[],false
213,2026-06-02T15:21:24.77,2026-06-02T15:21:24.79787,2026-06-02,2026-06-01,2026-06,production_user,laurastar,Laurastar,POST,/skill/faq,kakao_unified_skill,d27091c1fa3b2ba8,필터 사용기한,필터 사용기한,7,false,0,,,,,common,,,[],false
214,2026-06-02T15:23:51.312,2026-06-02T15:23:51.490623,2026-06-02,2026-06-01,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,d27091c1fa3b2ba8,,,0,false,0,,,,,common,,,[],false
215,2026-06-02T15:23:55.496,2026-06-02T15:23:55.542633,2026-06-02,2026-06-01,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,d27091c1fa3b2ba8,소음이 커요,소음이 커요,6,true,318,woods-소음이-커요,소음이 커요,troubleshoot,문제 해결,per_model,,,[],false
216,2026-06-02T15:23:58.408,2026-06-02T15:23:58.453213,2026-06-02,2026-06-01,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,d27091c1fa3b2ba8,SW30FW PRO 소음이 커요,sw30fw pro 소음이 커요,17,true,158,woods-소음이-커요,소음이 커요,troubleshoot,문제 해결,per_model,SW30FW PRO,,[],false
217,2026-06-02T15:43:33.178,2026-06-02T15:43:33.710163,2026-06-02,2026-06-01,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,5a7fcada280e0fa4,스마트사용중인데 녹물이나와요,스마트사용중인데 녹물이나와요,15,false,0,,,,,common,,,[],false
218,2026-06-02T17:59:43.184,2026-06-02T17:59:43.320279,2026-06-02,2026-06-01,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,eb7da19d811fbcc3,안녕하세요 ! 저희 프롬졸리 채널에서 우즈 제습기 공구 진행하고싶어서 연락드렸습니다 ! 공구 담당자님 연결가능할까요?,안녕하세요 저희 프롬졸리 채널에서 우즈 제습기 공구 진행하고싶어서 연락드렸습니다 공구 담당자님 연결가능할까요,65,true,34,woods-저온제습기란-무엇인가요,저온제습기란 무엇인가요?,usage,사용 방법 / 제품 정보,common,,,[],false
219,2026-06-02T19:15:29.343,2026-06-02T19:15:30.081815,2026-06-02,2026-06-01,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,06ee150abb59b832,다리미판커버 어디서 구입가능한가요?,다리미판커버 어디서 구입가능한가요,19,true,60,board-cover-compatibility,다리미판 커버 호환은 어떻게 되나요?,board-accessory,다리미판/커버/액세서리,common,,,[],false
220,2026-06-03T16:30:46.732,2026-06-03T16:30:46.777764,2026-06-03,2026-06-01,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,ed894e5ebf8617a1,네 확인되면 꼭 알려주세요~~,네 확인되면 꼭 알려주세요,16,false,0,,,,,common,,,[],false
221,2026-06-03T16:58:53.758,2026-06-03T16:58:53.874325,2026-06-03,2026-06-01,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,ed894e5ebf8617a1,"제습기 제품등록을 하려고 하는데
주소창에 주소를 입력할수 없습니다",제습기 제품등록을 하려고 하는데 주소창에 주소를 입력할수 없습니다,36,false,0,,,,,common,,,[],false
222,2026-06-04T10:19:20.194,2026-06-04T10:19:20.244781,2026-06-04,2026-06-01,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,ed894e5ebf8617a1,넵,넵,1,false,0,,,,,common,,,[],false
223,2026-06-04T10:23:48.594,2026-06-04T10:23:48.711968,2026-06-04,2026-06-01,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,6231a540446acf59,"30평대 구입,사용중인데 작동되다가 수시로 꺼지던데 왜그런가요?",30평대 구입 사용중인데 작동되다가 수시로 꺼지던데 왜그런가요,35,false,0,,,,,common,,,[],false
224,2026-06-04T14:24:14.412,2026-06-04T14:24:14.54607,2026-06-04,2026-06-01,2026-06,production_user,laurastar,Laurastar,POST,/skill/faq,kakao_unified_skill,741c8bf86b14c249,핸디스티머 스팀다리미 as 접수하려고 하는데 이쪽으로 영상 보내달라고 하셔서 영상 보내드립니다,핸디스티머 스팀다리미 as 접수하려고 하는데 이쪽으로 영상 보내달라고 하셔서 영상 보내드립니다,52,false,0,,,,,common,,,[],false
225,2026-06-04T14:24:49.555,2026-06-04T14:24:49.628906,2026-06-04,2026-06-01,2026-06,production_user,laurastar,Laurastar,POST,/skill/faq,kakao_unified_skill,741c8bf86b14c249,https://talk.kakaocdn.net/dna/wHmJd/dJMca5bgPW5/dd3EjSXXeMsKXMyrBvdeSU/talkv_high.mp4?credential=zf3biCPbmWRjbqf40YGePFLewdou7TIK&expires=1875158688&signature=48dFg2xvteq9nNhmd1HIkCJzwhE%3D,https talk kakaocdn net dna whmjd djmca5bgpw5 dd3ejsxxemskxmyrbvdesu talkv high mp4 credential zf3bicpbmwrjbqf40ygepflewdou7tik expires 1875158688 signature 48dfg2xvteq9nnhmd1hikcjzwhe 3d,189,true,106,smart-model-differences,"Smart I, Smart M, Smart U 차이가 무엇인가요?",smart,Smart 시리즈,common,,,[],false
226,2026-06-04T14:24:50.331,2026-06-04T14:24:50.483741,2026-06-04,2026-06-01,2026-06,production_user,laurastar,Laurastar,POST,/skill/faq,kakao_unified_skill,741c8bf86b14c249,https://talk.kakaocdn.net/dna/bH9czk/dJMca0gJj94/gKODokq1HftJT8DTGuxWFK/i_41eb3891b7d1.jpeg?credential=zf3biCPbmWRjbqf40YGePFLewdou7TIK&expires=1875158689&signature=asJgIjihPFTS%2FVLwDdHttqtBRDU%3D,https talk kakaocdn net dna bh9czk djmca0gjj94 gkodokq1hftjt8dtguxwfk i 41eb3891b7d1 jpeg credential zf3bicpbmwrjbqf40ygepflewdou7tik expires 1875158689 signature asjgijihpfts 2fvlwddhttqtbrdu 3d,197,true,110,smart-model-differences,"Smart I, Smart M, Smart U 차이가 무엇인가요?",smart,Smart 시리즈,common,,,[],false
227,2026-06-07T13:17:02.349,2026-06-07T13:17:02.873087,2026-06-07,2026-06-01,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,8ebda7ddf7afca5e,as 관련문의,as 관련문의,7,false,0,,,,,common,,,[],false
228,2026-06-07T18:17:32.295,2026-06-07T18:17:33.02947,2026-06-07,2026-06-01,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,407a6e87b552ed2e,"안녕하세요
분당 AK 백화점 팝업 계획이 있을까요?",안녕하세요 분당 ak 백화점 팝업 계획이 있을까요,28,false,0,,,,,common,,,[],false
229,2026-06-08T19:17:18.394,2026-06-08T19:17:19.042589,2026-06-08,2026-06-08,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,0a405e10e40adf0d,다리미판 분리방법 동영상,다리미판 분리방법 동영상,13,false,0,,,,,common,,,[],false
230,2026-06-08T19:17:46.188,2026-06-08T19:17:46.862449,2026-06-08,2026-06-08,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,0a405e10e40adf0d,"문자알림
[Web발신]
안녕하세요 고객님 :)
스위스 헤리티지와 감성을 담은 하이엔드 스팀 의류관리기, 로라스타입니다.

[ 포장 방법 안내 ] 
보일러 통과 다리미판 분리 방법 동영상 링크 첨부하오니 
포장 시 참고 해주시기 바랍니다.
보일러 통 제외 다리미 판만 파손 되지 않도록 포장 부탁 드립니다.

※분리방법 동영상

http://www.laurastar.co.kr/assets/media/video.php?video=34&title=%EB%8B%A4%EB%A6%AC%EB%AF%B8+%EC%8B%9C%EC%8A%A4%ED%85%9C+%EB%B3%B4%EC%9D%BC%EB%9F%AC+%EB%B6%84%EB%A6%AC+%EB%B0%A9%EB%B2%95

접수일로부터 약 1~3일 이내 CJ 대한통운 기사님 방문 시 제품 전달 부탁드리며, 당사로 입고 확인 후 새제품 교환 발송 예정입니다.

최대한 빠르게 처리 될 수 있도록 노력하겠습니다

감사합니다.",문자알림 web 발신 안녕하세요 고객님 스위스 헤리티지와 감성을 담은 하이엔드 스팀 의류관리기 로라스타입니다 포장 방법 안내 보일러 통과 다리미판 분리 방법 동영상 링크 첨부하오니 포장 시 참고 해주시기 바랍니다 보일러 통 제외 다리미 판만 파손 되지 않도록 포장 부탁 드립니다 분리방법 동영상 http www laurastar co kr assets media video php video 34 title eb 8b a4 eb a6 ac eb af b8+ ec 8b 9c ec 8a a4 ed 85 9c+ eb b3 b4 ec 9d bc eb 9f ac+ eb b6 84 eb a6 ac+ eb b0 a9 eb b2 95 접수일로부터 약 1 3일 이내 cj 대한통운 기사님 방문 시 제품 전달 부탁드리며 당사로 입고 확인 후 새제품 교환 발송 예정입니다 최대한 빠르게 처리 될 수 있도록 노력하겠습니다 감사합니다,498,true,158,as-smart-boiler-packing,Smart/시스템 제품 보일러통 AS 포장은 어떻게 하나요?,as-service,AS/수리,common,,,[],false
231,2026-06-08T19:17:52.916,2026-06-08T19:17:52.96812,2026-06-08,2026-06-08,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,0a405e10e40adf0d,시스템 다리미판만 AS 보낼 때 어떻게 하나요?,시스템 다리미판만 as 보낼 때 어떻게 하나요,26,true,392,as-board-only-packing,시스템 다리미판만 AS 보낼 때 어떻게 하나요?,as-service,AS/수리,common,,,[],false
232,2026-06-09T13:21:08.568,2026-06-09T13:21:09.068871,2026-06-09,2026-06-08,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,fb2c9e3ef8610a0c,문의,문의,2,false,0,,,,,common,,,[],false
233,2026-06-09T13:41:30.789,2026-06-09T13:41:31.383629,2026-06-09,2026-06-08,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,fb2c9e3ef8610a0c,자주 묻는 질문,자주 묻는 질문,8,false,0,,,,,common,,,[],false
234,2026-06-09T13:41:37.737,2026-06-09T13:41:38.268896,2026-06-09,2026-06-08,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,fb2c9e3ef8610a0c,IGGI 마개가 열리지 않아요.,iggi 마개가 열리지 않아요,17,true,366,iggi-cap-stuck,IGGI 마개가 열리지 않아요.,iggi,IGGI 핸디형 스티머,common,,,[],false
235,2026-06-09T13:42:00.921,2026-06-09T13:42:00.960863,2026-06-09,2026-06-08,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,fb2c9e3ef8610a0c,IGGI 사용 후 마개는 어떻게 보관하나요?,iggi 사용 후 마개는 어떻게 보관하나요,24,true,392,iggi-cap-storage,IGGI 사용 후 마개는 어떻게 보관하나요?,iggi,IGGI 핸디형 스티머,common,,,[],false
236,2026-06-09T14:39:18.102,2026-06-09T14:39:18.228457,2026-06-09,2026-06-08,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,f9847578607a4f29,제습기 교환 문의 드려요,제습기 교환 문의 드려요,13,true,34,woods-저온제습기란-무엇인가요,저온제습기란 무엇인가요?,usage,사용 방법 / 제품 정보,common,,,[],false
237,2026-06-09T16:01:41.672,2026-06-09T16:01:42.050021,2026-06-09,2026-06-08,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,93995dd5afdae455,https://talk.kakaocdn.net/dna/crR1eO/dJMcbeTz7qD/kkRWJoqixRBW02Y5JsmZFJ/i_2b7c82f04497.jpeg?credential=zf3biCPbmWRjbqf40YGePFLewdou7TIK&expires=1875596481&signature=TAbtKOtiP2f6UO8EHwE9QDTJEwM%3D,https talk kakaocdn net dna crr1eo djmcbetz7qd kkrwjoqixrbw02y5jsmzfj i 2b7c82f04497 jpeg credential zf3bicpbmwrjbqf40ygepflewdou7tik expires 1875596481 signature tabtkotip2f6uo8ehwe9qdtjewm 3d,195,true,64,woods-사용-모드별로-어떻게-다른가요,사용 모드별로 어떻게 다른가요?,usage,사용 방법 / 제품 정보,per_model,,,[],false
238,2026-06-09T17:54:17.046,2026-06-09T17:54:17.168881,2026-06-09,2026-06-08,2026-06,production_user,laurastar,Laurastar,POST,/skill/faq,kakao_unified_skill,c336c0ecb6fd6203,입금자명 오예슬 입니다,입금자명 오예슬 입니다,12,false,0,,,,,common,,,[],false
239,2026-06-10T09:23:50.379,2026-06-10T09:23:50.432678,2026-06-10,2026-06-08,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,aa69ab34b7b33ce7,https://talk.kakaocdn.net/dna/bQk9qW/dJMca3LjXYW/YjX3N07FrLTHZaIkDVVxrM/i_667677553e72.jpg?credential=zf3biCPbmWRjbqf40YGePFLewdou7TIK&expires=1875658984&signature=%2FCwf1CAuZy%2BPAXY6GQOev22Otok%3D,https talk kakaocdn net dna bqk9qw djmca3ljxyw yjx3n07frlthzaikdvvxrm i 667677553e72 jpg credential zf3bicpbmwrjbqf40ygepflewdou7tik expires 1875658984 signature 2fcwf1cauzy 2bpaxy6gqoev22otok 3d,198,true,57,woods-사용-모드별로-어떻게-다른가요,사용 모드별로 어떻게 다른가요?,usage,사용 방법 / 제품 정보,per_model,,,[],false
240,2026-06-10T09:24:12.399,2026-06-10T09:24:12.445928,2026-06-10,2026-06-08,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,aa69ab34b7b33ce7,SW22FW 사용 모드별로 어떻게 다른가요?,sw22fw 사용 모드별로 어떻게 다른가요,24,true,206,woods-사용-모드별로-어떻게-다른가요,사용 모드별로 어떻게 다른가요?,usage,사용 방법 / 제품 정보,per_model,SW22FW,,[],false
241,2026-06-10T11:34:35.566,2026-06-10T11:34:36.152827,2026-06-10,2026-06-08,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,26b02dd8d8a27acf,"어제 배송 받았는데
부품이 하나 없습니다",어제 배송 받았는데 부품이 하나 없습니다,22,false,0,,,,,common,,,[],false
242,2026-06-10T13:37:54.049,2026-06-10T13:37:54.476399,2026-06-10,2026-06-08,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,14f85a56694d0246,스팀이 안나와요,스팀이 안나와요,8,true,43,lift-no-steam-noisy-water-light,Lift 작동 시 소리가 크고 스팀이 안 나오며 물 부족 경고등이 떠요.,lift,Lift 시리즈,common,,,[],false
243,2026-06-11T09:28:34.219,2026-06-11T09:28:34.58213,2026-06-11,2026-06-08,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,c57398d9ae399f2d,네이버q&a로 문의했었습니다 동영상 촬영해서 보내드려요,네이버 q a 로 문의했었습니다 동영상 촬영해서 보내드려요,30,false,0,,,,,common,,,[],false
244,2026-06-12T13:49:21.404,2026-06-12T13:49:22.034933,2026-06-12,2026-06-08,2026-06,production_user,laurastar,Laurastar,POST,/faq/search,kakao_search,12c41f028b85d631,스마트m 다리미 위에 뚜껑 구매,스마트 m 다리미 위에 뚜껑 구매,17,true,142,smart-model-differences,"Smart I, Smart M, Smart U 차이가 무엇인가요?",smart,Smart 시리즈,common,,,[],false
245,2026-06-12T18:17:42.957,2026-06-12T18:17:43.293461,2026-06-12,2026-06-08,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,c71d486205775e4e,안녕하세여,안녕하세여,5,true,200,base-greeting,인사말,base,기본 응답,common,,,[],false
246,2026-06-12T22:57:23.061,2026-06-12T22:57:23.219196,2026-06-12,2026-06-08,2026-06,production_user,woods,우즈 (WOODS),POST,/skill/faq,kakao_unified_skill,188dfc43d7b79322,"제습기 문의드립니다 지난주 수요일에 배송왔을때 제품 모서리가 벌어져있어서 교환요청했고 오늘 배송이 다시 왔는데요
30분 지나면 작동이 꺼지네요
제습 불은 들어와있는데 팬이 안돌아갑니다
소리도 커서 제습량 2단계 팬 1단계로 해놨고
제습 중간 단계레
팬 1단계로 했는데 또 팬이 안돌아가네요",제습기 문의드립니다 지난주 수요일에 배송왔을때 제품 모서리가 벌어져있어서 교환요청했고 오늘 배송이 다시 왔는데요 30분 지나면 작동이 꺼지네요 제습 불은 들어와있는데 팬이 안돌아갑니다 소리도 커서 제습량 2단계 팬 1단계로 해놨고 제습 중간 단계레 팬 1단계로 했는데 또 팬이 안돌아가네요,161,true,114,woods-사용-모드별로-어떻게-다른가요,사용 모드별로 어떻게 다른가요?,usage,사용 방법 / 제품 정보,per_model,,,[],false
